"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","105.25","103.62","105.53","103.62","268.26K","2.35%"
"2022년 05월 26일","102.83","100.00","104.28","99.81","451.71K","3.37%"
"2022년 05월 25일","99.48","93.39","100.33","93.39","607.00K","6.09%"
"2022년 05월 24일","93.77","93.73","94.23","90.30","531.25K","-0.45%"
"2022년 05월 23일","94.19","97.05","97.23","92.11","375.26K","-1.93%"
"2022년 05월 20일","96.04","97.65","97.65","94.10","361.82K","-0.21%"
"2022년 05월 19일","96.24","97.90","99.59","96.11","419.45K","-2.54%"
"2022년 05월 18일","98.75","103.53","104.32","97.35","455.97K","-5.84%"
"2022년 05월 17일","104.87","105.53","106.68","102.93","274.18K","1.13%"
"2022년 05월 16일","103.70","108.07","108.33","102.75","388.64K","-4.73%"
"2022년 05월 13일","108.85","110.09","111.66","108.24","283.65K","0.19%"
"2022년 05월 12일","108.64","103.59","110.00","102.53","516.86K","4.44%"
"2022년 05월 11일","104.02","108.37","108.37","103.43","408.08K","-3.78%"
"2022년 05월 10일","108.11","109.14","109.45","105.85","340.57K","1.06%"
"2022년 05월 09일","106.98","110.79","111.79","106.50","381.30K","-4.41%"
"2022년 05월 06일","111.91","110.52","112.64","108.04","408.21K","1.78%"
"2022년 05월 05일","109.95","112.18","112.56","108.58","350.05K","-3.14%"
"2022년 05월 04일","113.52","111.86","114.09","109.09","488.60K","0.30%"
"2022년 05월 03일","113.18","116.80","116.84","111.44","364.10K","-3.12%"
"2022년 05월 02일","116.83","111.24","116.98","110.71","417.22K","5.26%"
"2022년 04월 29일","110.99","116.05","117.14","110.52","460.03K","-4.37%"